Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,BB_mid,BB_upper,BB_lower,Return,LogReturn,Volatility_20,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Close_lag_6,Close_lag_7,Close_lag_8,Close_lag_9,Close_lag_10
2015-02-02,26.29927826,26.41899195,25.7339656,26.1706984,250956400,24.6313881875,24.920413140082484,66.03963836518697,0.451338443561621,0.229834434425148,0.221504009136473,24.6313881875,26.402177025449557,22.860599349550444,0.012546834083629443,0.012468774813852807,0.023655468701999877,25.97339439,26.3591423,25.56326675,24.19543266,25.07332993,25.04672432,24.91815186,24.28632164,24.10231972,23.49710846
2015-02-03,26.30371857,26.40126176,26.07315901,26.27046448,207662800,24.768836784500003,25.052156514360345,64.89923061207068,0.5029977001645598,0.2844670875730304,0.2185306125915294,24.768836784500003,26.612987240425767,22.92468632857424,0.00016883771319120555,0.00016882346170861033,0.02240714013925149,26.29927826,25.97339439,26.3591423,25.56326675,24.19543266,25.07332993,25.04672432,24.91815186,24.28632164,24.10231972
2015-02-04,26.50545502,26.71606311,26.22834043,26.27046239,280598800,24.9162616735,25.190565895849836,66.95624431066742,0.5538322453644149,0.3383401191313073,0.2154921262331076,24.9162616735,26.822856361860072,23.009666985139926,0.007669503057643023,0.007640241936010262,0.022374487796594993,26.30371857,26.29927826,25.97339439,26.3591423,25.56326675,24.19543266,25.07332993,25.04672432,24.91815186,24.28632164
2015-02-05,26.69463539,26.7591799,26.54106391,26.71243943,168984800,25.056629658,25.33381060957842,75.50023027358796,0.6024397134798072,0.3911600380010073,0.2112796754787999,25.056629658,27.0553912863152,23.057868029684798,0.007137412651744723,0.0071120618765518956,0.02229755783773136,26.50545502,26.30371857,26.29927826,25.97339439,26.3591423,25.56326675,24.19543266,25.07332993,25.04672432,24.91815186
2015-02-06,26.46984673,26.76363458,26.36301401,26.71244351,174826400,25.1398675925,25.442004525809047,74.98264838867189,0.6157252188866842,0.4360730741781427,0.17965214470854152,25.1398675925,27.231042857858768,23.048692327141232,-0.00842074284648986,-0.008456397602311929,0.02115459036589669,26.69463539,26.50545502,26.30371857,26.29927826,25.97339439,26.3591423,25.56326675,24.19543266,25.07332993,25.04672432
2015-02-09,26.64567375,26.67238066,26.35856263,26.38527124,155559200,25.230566693,25.556639690017708,73.03670181754352,0.6331433660984906,0.4754871325622123,0.15765623353627833,25.230566693,27.420484727798762,23.04064865820124,0.006642540162528521,0.006620575705496967,0.021160935011458472,26.46984673,26.69463539,26.50545502,26.30371857,26.29927826,25.97339439,26.3591423,25.56326675,24.19543266,25.07332993
2015-02-10,27.1575737,27.18650844,26.74360142,26.74582586,248034000,25.377454567500003,25.709109595730304,74.54850608103318,0.6804100772633177,0.5164717215024334,0.16393835576088434,25.377454567500003,27.673445960228225,23.08146317477178,0.01921137197741163,0.019029163522152417,0.020314322666928473,26.64567375,26.46984673,26.69463539,26.50545502,26.30371857,26.29927826,25.97339439,26.3591423,25.56326675,24.19543266
2015-02-11,27.79411888,27.80302175,27.26441094,27.32450318,294247200,25.5454174045,25.907681908517894,74.56900944084416,0.7604669727085422,0.5652707717436551,0.1951962009648871,25.5454174045,28.0344478173403,23.0563869916597,0.023438956183335247,0.02316848211614743,0.020679371854455928,27.1575737,26.64567375,26.46984673,26.69463539,26.50545502,26.30371857,26.29927826,25.97339439,26.3591423,25.56326675
2015-02-12,28.14577484,28.37279375,27.94769068,28.05674785,297898000,25.735618877499995,26.120833616278095,75.50273405589961,0.842575648596295,0.6207317471141831,0.22184390148211186,25.735618877499995,28.411713609690626,23.059524145309364,0.012652171544572433,0.012572801589241537,0.020575943309611308,27.79411888,27.1575737,26.64567375,26.46984673,26.69463539,26.50545502,26.30371857,26.29927826,25.97339439,26.3591423
2015-02-13,28.2837677,28.32828035,27.96549735,28.32828035,217088800,25.9657517435,26.32682733853732,75.9437472090537,0.9083117835101078,0.678247754393368,0.23006402911673973,25.9657517435,28.689135044099245,23.242368442900755,0.004902791299384868,0.004890811757628379,0.018901133052906353,28.14577484,27.79411888,27.1575737,26.64567375,26.46984673,26.69463539,26.50545502,26.30371857,26.29927826,25.97339439
