Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,BB_mid,BB_upper,BB_lower,Return,LogReturn,Volatility_20,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Close_lag_6,Close_lag_7,Close_lag_8,Close_lag_9,Close_lag_10
2015-03-03,37.22418213,37.69722775,37.06076846,37.46500625,31748600,37.055012513499996,37.47708381284547,63.94345216047,-0.04892767560569666,-0.1901342032013829,0.14120652759568625,37.055012513499996,38.6695711338481,35.44045389315189,-0.013673496337240576,-0.013767839576721147,0.007776024679308247,37.74022293,37.71441269,37.89502716,37.83482361,37.92082977,37.972435,37.72302628,37.41337967,37.43919373,37.48219681
2015-03-04,37.03495407,37.16396378,36.88013979,36.99194755,25748700,37.1304391875,37.43497621828876,63.914926042423794,-0.08279052270878395,-0.16866546710286315,0.0858749443940792,37.1304391875,38.57647356269154,35.684404812308465,-0.00508347125906361,-0.005096436055193668,0.007869755085497906,37.22418213,37.74022293,37.71441269,37.89502716,37.83482361,37.92082977,37.972435,37.72302628,37.41337967,37.43919373
2015-03-05,37.07796478,37.18977585,36.82854136,37.04356087,23193500,37.197768594,37.400975128927925,55.6639574390303,-0.1049467078441495,-0.15592171525112042,0.05097500740697092,37.197768594,38.48634478235125,35.90919240564875,0.0011613544847040025,0.001160680634253466,0.007823798213641214,37.03495407,37.22418213,37.74022293,37.71441269,37.89502716,37.83482361,37.92082977,37.972435,37.72302628,37.41337967
2015-03-06,36.43289948,37.07795788,36.25228391,36.98334879,36248800,37.2067979825,37.30877744807765,28.873372612609188,-0.1725677690431482,-0.15925092600952598,-0.013316843033622211,37.2067979825,38.469755352497494,35.943840612502505,-0.017397537967023147,-0.017550653619772795,0.00836265729745672,37.07796478,37.03495407,37.22418213,37.74022293,37.71441269,37.89502716,37.83482361,37.92082977,37.972435,37.72302628
2015-03-09,36.85433578,37.09515982,36.28668452,36.28668452,32108000,37.2386074075,37.265497289213116,38.97287383047644,-0.1899617985404447,-0.16539310051570974,-0.024568698024734964,37.2386074075,38.426538281335766,36.05067653366423,0.011567465285911238,0.011501073657400942,0.008724455712397656,36.43289948,37.07796478,37.03495407,37.22418213,37.74022293,37.71441269,37.89502716,37.83482361,37.92082977,37.972435
2015-03-10,36.14907074,36.73392394,36.14907074,36.42429539,39159700,37.2372886665,37.15917095119282,31.61775558376901,-0.25768525163901046,-0.1838515307403699,-0.07383372089864057,37.2372886665,38.43023690458817,36.04434042841183,-0.019136555443843628,-0.019322029354594133,0.009822877454248645,36.85433578,36.43289948,37.07796478,37.03495407,37.22418213,37.74022293,37.71441269,37.89502716,37.83482361,37.92082977
2015-03-11,36.10606766,36.44149749,35.98565728,36.38989492,32215300,37.2235715875,37.058875399650645,31.463636135560847,-0.31123879817903344,-0.20932898422810262,-0.10190981395093082,37.2235715875,38.46339343955532,35.983749735444675,-0.0011896040235528371,-0.0011903121640795195,0.009733143261802368,36.14907074,36.85433578,36.43289948,37.07796478,37.03495407,37.22418213,37.74022293,37.71441269,37.89502716,37.83482361
2015-03-12,35.28038788,35.82223775,35.14277558,35.54701315,59992500,37.177964402,36.8894956358744,19.78710627278774,-0.4155160173978132,-0.25056639086204474,-0.16494962653576845,37.177964402,38.626943767312014,35.72898503668799,-0.022868172401801834,-0.023133705030262665,0.010951075489616845,36.10606766,36.14907074,36.85433578,36.43289948,37.07796478,37.03495407,37.22418213,37.74022293,37.71441269,37.89502716
2015-03-13,35.59003448,35.66744165,34.92777392,35.00518109,58007700,37.11752224,36.76573743055303,20.964856144494647,-0.46777831487807475,-0.29400877566525074,-0.173769539212824,37.11752224,38.725238523624135,35.509805956375864,0.00877673457143402,0.008738442923876743,0.010401684877988355,35.28038788,36.10606766,36.14907074,36.85433578,36.43289948,37.07796478,37.03495407,37.22418213,37.74022293,37.71441269
2015-03-16,35.7448349,35.81363942,35.50401088,35.66742777,35273500,37.0315139775,36.668508618119404,24.13108763666102,-0.49104500088252223,-0.3334160207087051,-0.15762898017381716,37.0315139775,38.741740280905574,35.32128767409442,0.004349543973805048,0.004340112047244269,0.00945357755490119,35.59003448,35.28038788,36.10606766,36.14907074,36.85433578,36.43289948,37.07796478,37.03495407,37.22418213,37.74022293
2015-03-17,35.86524963,35.97706068,35.39220744,35.58142235,31673400,36.950666618499994,36.59200776210803,26.77509177190909,-0.49407219805543434,-0.36554725617805095,-0.1285249418773834,36.950666618499994,38.722937427418096,35.17839580958189,0.0033687309043914926,0.0033630694415054353,0.009521058033907721,35.7448349,35.59003448,35.28038788,36.10606766,36.14907074,36.85433578,36.43289948,37.07796478,37.03495407,37.22418213
2015-03-18,36.55330658,36.83713383,35.54701713,35.63302359,44194800,36.906372261,36.5883219352406,36.21918032740546,-0.4359257474296001,-0.3796229544283608,-0.056302793001239304,36.906372261,38.67150112792697,35.14124339407303,0.019184501909181195,0.01900279958708346,0.01063931523433756,35.86524963,35.7448349,35.59003448,35.28038788,36.10606766,36.14907074,36.85433578,36.43289948,37.07796478,37.03495407
2015-03-19,36.37269592,36.63071864,36.31249073,36.34689135,33879100,36.854338073499996,36.567786124265304,36.21920867439196,-0.3998092846608685,-0.38366022047486237,-0.016149064186006146,36.854338073499996,38.61789204479094,35.09078410220905,-0.004941021124989509,-0.004953268328985743,0.01067127509097347,36.55330658,35.86524963,35.7448349,35.59003448,35.28038788,36.10606766,36.14907074,36.85433578,36.43289948,37.07796478
2015-03-20,36.88013458,36.96614104,36.54470479,36.60490997,71904500,36.8121934885,36.59753359624004,41.96133598285658,-0.3264772422675719,-0.37222362483340427,0.045746382565832355,36.8121934885,38.52797812316383,35.096408853836174,0.013951087406776086,0.01385466673411285,0.011006983392249115,36.37269592,36.55330658,35.86524963,35.7448349,35.59003448,35.28038788,36.10606766,36.14907074,36.85433578,36.43289948
2015-03-23,36.86294556,37.09516702,36.79413774,36.88014751,26246100,36.75671901650001,36.62281092612194,46.27656061042274,-0.26667402840082843,-0.3511137055468891,0.08443967714606065,36.75671901650001,38.384017223020344,35.12942080997967,-0.0004660780172240919,-0.00046618666534347324,0.010858606493466628,36.88013458,36.37269592,36.55330658,35.86524963,35.7448349,35.59003448,35.28038788,36.10606766,36.14907074,36.85433578
2015-03-24,36.89735794,37.12957618,36.76834489,36.79414619,25513300,36.705545425000004,36.648958260777,48.534973788059354,-0.21403549117303555,-0.32369806267211837,0.10966257149908282,36.705545425000004,38.24045314604139,35.17063770395862,0.0009335222532336207,0.0009330867923222081,0.010872067879291174,36.86294556,36.88013458,36.37269592,36.55330658,35.86524963,35.7448349,35.59003448,35.28038788,36.10606766,36.14907074
2015-03-25,35.65883636,36.92315219,35.64163441,36.91454957,43469900,36.5967460625,36.55466093689348,37.956219430215235,-0.26915476336011324,-0.31278940280971734,0.04363463944960411,36.5967460625,38.10282551483642,35.09066661016359,-0.0335666738527457,-0.03414296755837037,0.013115729490619857,36.89735794,36.86294556,36.88013458,36.37269592,36.55330658,35.86524963,35.7448349,35.59003448,35.28038788,36.10606766
2015-03-26,35.44381332,35.78784583,35.19438992,35.45241594,37495600,36.474185370499995,36.448865925760764,40.94491917294836,-0.32642492267066814,-0.3155165067819075,-0.010908415888760625,36.474185370499995,37.933644923730114,35.01472581726988,-0.006030007200156562,-0.006048261111377211,0.013087394110184761,35.65883636,36.89735794,36.86294556,36.88013458,36.37269592,36.55330658,35.86524963,35.7448349,35.59003448,35.28038788
2015-03-27,35.2373848,35.63301975,35.11697444,35.36639448,34401400,36.350333976,36.333486770926406,34.590165632360666,-0.38404199583226983,-0.32922160459198,-0.05482039124028981,36.350333976,37.78687469515159,34.913793256848415,-0.005824105835799398,-0.005841132080813242,0.013095685759662433,35.44381332,35.65883636,36.89735794,36.86294556,36.88013458,36.37269592,36.55330658,35.86524963,35.7448349,35.59003448
2015-03-30,35.22877884,35.72762544,35.18577561,35.34918918,35049700,36.2247617715,36.22827649179056,39.88652739917583,-0.4254935457357192,-0.3484759928207279,-0.0770175529149913,36.2247617715,37.58688557198176,34.86263797101824,-0.00024422811309210424,-0.0002442579416344611,0.013082097674032496,35.2373848,35.44381332,35.65883636,36.89735794,36.86294556,36.88013458,36.37269592,36.55330658,35.86524963,35.7448349
2015-03-31,34.97077179,35.28899973,34.86756335,35.07398023,34887200,36.1120912545,36.10851413923908,38.08672507435122,-0.4737026609508348,-0.3735213264467493,-0.1001813345040855,36.1120912545,37.498705293307204,34.7254772156928,-0.007323757975597145,-0.007350708357043883,0.01289286870576764,35.22877884,35.2373848,35.44381332,35.65883636,36.89735794,36.86294556,36.88013458,36.37269592,36.55330658,35.86524963
2015-04-01,35.02238083,35.05678146,34.66974894,34.9191691,36865300,36.011462592499996,36.0050728716925,46.767448406334395,-0.5019580538863124,-0.3992086719346619,-0.10274938195165051,36.011462592499996,37.408157060136084,34.61476812486391,0.0014757764086510416,0.0014746885208348,0.012923604074677885,34.97077179,35.22877884,35.2373848,35.44381332,35.65883636,36.89735794,36.86294556,36.88013458,36.37269592,36.55330658
2015-04-02,34.6525383,35.039574,34.50632336,34.97076619,37487500,35.890191268500004,35.876260055340836,38.428717451787435,-0.5478782581077084,-0.42894258916927125,-0.11893566893843716,35.890191268500004,37.31782840041119,34.46255413658882,-0.010560176699443424,-0.010616331048509476,0.013002007574508067,35.02238083,34.97077179,35.22877884,35.2373848,35.44381332,35.65883636,36.89735794,36.86294556,36.88013458,36.37269592
2015-04-06,35.73623657,35.9340541,34.55793075,34.69554309,39223700,35.855358123,35.862924485308376,49.91366893065409,-0.4911631343711136,-0.44138669820963977,-0.049776436161473814,35.855358123,37.26106864518085,34.449647600819155,0.0312732724113316,0.030794225598864352,0.014622354019576927,34.6525383,35.02238083,34.97077179,35.22877884,35.2373848,35.44381332,35.65883636,36.89735794,36.86294556,36.88013458
2015-04-07,35.71902466,36.04585509,35.5298098,35.78783245,28809400,35.798592567,35.849219740040915,48.500765864012024,-0.4425039375476132,-0.4416101460772345,-0.0008937914703787131,35.798592567,37.1238364357034,34.4733486982966,-0.0004816374540806967,-0.0004817534786552995,0.014327181106423456,35.73623657,34.6525383,35.02238083,34.97077179,35.22877884,35.2373848,35.44381332,35.65883636,36.89735794,36.86294556
2015-04-08,35.6244278,35.85664924,35.29760053,35.6588317,24753400,35.77236042,35.82781098384655,39.156708066006885,-0.40688404354005314,-0.43466492556979824,0.027780882029745102,35.77236042,37.08913675759084,34.45558408240915,-0.00264836066775187,-0.002651873778892872,0.013711408583774362,35.71902466,35.73623657,34.6525383,35.02238083,34.97077179,35.22877884,35.2373848,35.44381332,35.65883636,36.89735794
2015-04-09,35.67603683,35.79644724,35.47821928,35.47821928,25723900,35.750858878500004,35.81335630252783,41.614990595588175,-0.37022290432000204,-0.421776521319839,0.05155361699983696,35.750858878500004,37.058705322215424,34.443012434784585,0.0014486977949439428,0.0014476494446664231,0.013719443170387294,35.6244278,35.71902466,35.73623657,34.6525383,35.02238083,34.97077179,35.22877884,35.2373848,35.44381332,35.65883636
2015-04-10,35.88244629,36.08026379,35.61582099,35.80503916,28022000,35.780961798999996,35.8199363013347,37.05365095156256,-0.3208150132009209,-0.4015842196960554,0.08076920649513453,35.780961798999996,37.07080426931575,34.49111932868424,0.005785661142339249,0.005768988482243209,0.012705602338617868,35.67603683,35.6244278,35.71902466,35.73623657,34.6525383,35.02238083,34.97077179,35.22877884,35.2373848,35.44381332
2015-04-13,35.91684341,36.17486935,35.59861558,35.6072182,30276700,35.7973022455,35.82916554977901,37.77763524198023,-0.27570518564950675,-0.3764084128867457,0.10070322723723896,35.7973022455,37.08523939326563,34.50936509773437,0.0009586057684587423,0.0009581465993670785,0.012569617348795949,35.88244629,35.67603683,35.6244278,35.71902466,35.73623657,34.6525383,35.02238083,34.97077179,35.22877884,35.2373848
2015-04-14,35.82226181,36.1490892,35.59863962,35.95127158,24244400,35.801173591,35.82850805075244,36.32381821380223,-0.24476575966877334,-0.35007988224315123,0.10531412257437789,35.801173591,37.08891215305948,34.51343502894052,-0.002633349454469691,-0.002636822818204702,0.01255298267867651,35.91684341,35.88244629,35.67603683,35.6244278,35.71902466,35.73623657,34.6525383,35.02238083,34.97077179,35.22877884
2015-04-15,36.34689331,36.51890956,35.8480498,35.91685433,27343600,35.825255775,35.87787807544269,60.69523488287687,-0.1758851694027399,-0.315240939675069,0.1393557702723291,35.825255775,37.13585151027129,34.51466003972872,0.014645404100462,0.014539195888831007,0.012948043046733006,35.82226181,35.91684341,35.88244629,35.67603683,35.6244278,35.71902466,35.73623657,34.6525383,35.02238083,34.97077179
2015-04-16,36.26088715,36.41570144,35.9684605,36.08027156,22509700,35.8106348035,35.914355130162434,63.231386277097684,-0.12677539583928876,-0.27754783090791296,0.1507724350686242,35.8106348035,37.09325809194564,34.52801151505436,-0.0023662589059938455,-0.0023690629208223185,0.012216388077158205,36.34689331,35.82226181,35.91684341,35.88244629,35.67603683,35.6244278,35.71902466,35.73623657,34.6525383,35.02238083
2015-04-17,35.79644012,35.89965183,35.40080509,35.83944336,42387600,35.7818220135,35.90312512919458,58.35494943899628,-0.12390424919169618,-0.2468191145646696,0.12291486537297341,35.7818220135,37.03687639506923,34.52676763193077,-0.012808485023511174,-0.012891220907974727,0.012497757744397237,36.26088715,36.34689331,35.82226181,35.91684341,35.88244629,35.67603683,35.6244278,35.71902466,35.73623657,34.6525383
2015-04-20,36.90594864,37.12956749,35.84805304,35.89105629,46057700,35.7831127165,35.99863213022367,68.85919990465975,-0.03173495892145439,-0.20380228343602658,0.17206732451457218,35.7831127165,37.042966842449864,34.523258590550135,0.030994940175073538,0.030524297336139535,0.013992842939087357,35.79644012,36.26088715,36.34689331,35.82226181,35.91684341,35.88244629,35.67603683,35.6244278,35.71902466,35.73623657
2015-04-21,36.67371368,37.11235516,36.57910461,36.98334219,26013800,35.7736511225,36.062925611154746,69.26063220745604,0.02231323418396869,-0.15857917991202755,0.18089241409599624,35.7736511225,37.0018028926311,34.5454993523689,-0.006292615921225653,-0.006312497879025542,0.014064744679254676,36.90594864,35.79644012,36.26088715,36.34689331,35.82226181,35.91684341,35.88244629,35.67603683,35.6244278,35.71902466
2015-04-22,36.97475052,37.0951609,36.59631414,36.69952257,25064300,35.777520751500006,36.14976607866382,70.90236779176132,0.08841873756646379,-0.10917959641632928,0.19759833398279308,35.777520751500006,37.02097247787501,34.534069025125,0.00820851803083622,0.008175011381780305,0.014189671630293069,36.67371368,36.90594864,35.79644012,36.26088715,36.34689331,35.82226181,35.91684341,35.88244629,35.67603683,35.6244278
2015-04-23,37.27578735,37.50800885,36.81134436,36.88875153,46309500,35.858368301,36.25700619974346,78.50486349923528,0.16321751169729026,-0.05470017479360537,0.21791768649089563,35.858368301,37.26843050346227,34.44830609853773,0.0081416865770918,0.008108721851701488,0.011759620158189139,36.97475052,36.67371368,36.90594864,35.79644012,36.26088715,36.34689331,35.82226181,35.91684341,35.88244629,35.67603683
2015-04-24,41.17192841,41.40414983,39.26255769,39.27115702,130933700,36.1447740555,36.7250940292917,86.65904126170966,0.5307637866807298,0.062392617501261655,0.4683711691794681,36.1447740555,38.892627123502855,33.39692098749715,0.10452203258424264,0.09941269169559243,0.024548553523289027,37.27578735,36.97475052,36.67371368,36.90594864,35.79644012,36.26088715,36.34689331,35.82226181,35.91684341,35.88244629
2015-04-27,41.30953598,41.39554573,40.61287506,40.62147439,59248200,36.4483816145,37.161707548406774,87.10067605530628,0.8236560443266683,0.21464530286634298,0.6090107414603253,36.4483816145,39.998731271823154,32.89803195717685,0.0033422668141669387,0.0033366938545313514,0.02437137024533226,41.17192841,37.27578735,36.97475052,36.67371368,36.90594864,35.79644012,36.26088715,36.34689331,35.82226181,35.91684341
2015-04-28,42.28141403,42.32441726,41.02570154,41.09450604,60730800,36.801013374,37.64929864189184,89.57062276025403,1.1212723750255975,0.3959707172981939,0.7253016577274036,36.801013374,41.15202102137026,32.45000572662974,0.023526723962005613,0.023254236146686837,0.02452153542881157,41.30953598,41.17192841,37.27578735,36.97475052,36.67371368,36.90594864,35.79644012,36.26088715,36.34689331,35.82226181
2015-04-29,42.19542313,42.4104426,41.71377832,41.90299651,47804600,37.162245940999995,38.08226287885452,88.59494212321248,1.3348098571968308,0.5837385452779214,0.7510713119189094,37.162245940999995,42.04106404337082,32.28342783862917,-0.0020337754063519675,-0.0020358463359004962,0.02436187680782154,42.28141403,41.30953598,41.17192841,37.27578735,36.97475052,36.67371368,36.90594864,35.79644012,36.26088715,36.34689331
2015-04-30,41.83417892,42.60825017,41.79977503,41.88578477,64725500,37.5028358455,38.43958821610647,84.60011001259679,1.4580825930609294,0.758607354834523,0.6994752382264063,37.5028358455,42.69374934926886,32.31192234173114,-0.008561217857373848,-0.008598075598512937,0.024636691294451254,42.19542313,42.28141403,41.30953598,41.17192841,37.27578735,36.97475052,36.67371368,36.90594864,35.79644012,36.26088715
2015-05-01,41.85139465,42.04061286,41.62777582,41.78259012,38937300,37.862778663,38.76452216219157,84.56928463405475,1.5394208051133091,0.9147700448902802,0.6246507602230289,37.862778663,43.21728704788487,32.508270278115134,0.0004115230762129496,0.00041143842381530216,0.02429831515153789,41.83417892,42.19542313,42.28141403,41.30953598,41.17192841,37.27578735,36.97475052,36.67371368,36.90594864,35.79644012
2015-05-04,41.49017334,42.03202024,41.43856747,41.60198114,34039500,38.1504755015,39.02410798864951,82.0213729684843,1.556788692332546,1.0431737743787335,0.5136149179538125,38.1504755015,43.64049576145361,32.66045524154639,-0.008631045942933846,-0.008668509140115615,0.02407403392743346,41.85139465,41.83417892,42.19542313,42.28141403,41.30953598,41.17192841,37.27578735,36.97475052,36.67371368,36.90594864
2015-05-05,40.93970108,41.42134582,40.69028102,41.12891924,50369200,38.4115093225,39.206545425920986,75.87193742965661,1.5087425126629128,1.1362875220355693,0.37245499062734355,38.4115093225,43.911204714616886,32.91181393038312,-0.013267533386496999,-0.013356333420455115,0.024466627446860328,41.49017334,41.85139465,41.83417892,42.19542313,42.28141403,41.30953598,41.17192841,37.27578735,36.97475052,36.67371368
2015-05-06,39.80440903,41.0859267,39.58079019,40.91391044,52433000,38.620508384,39.263484816785656,67.85090690590945,1.3633412395580677,1.181698265540069,0.18164297401799878,38.620508384,43.99041122947565,33.25060553852435,-0.027730833886195905,-0.028122592986759374,0.025621305599315455,40.93970108,41.49017334,41.85139465,41.83417892,42.19542313,42.28141403,41.30953598,41.17192841,37.27578735,36.97475052
2015-05-07,40.16563797,40.50106782,39.70119512,39.79580422,32971700,38.844988441,39.34940416471083,72.24164763233853,1.2627021947088863,1.1978990513738326,0.06480314333505377,38.844988441,44.07002947316683,33.61994740883317,0.009075098683860361,0.009034167426224777,0.025613573679334943,39.80440903,40.93970108,41.49017334,41.85139465,41.83417892,42.19542313,42.28141403,41.30953598,41.17192841,37.27578735
2015-05-08,41.06872559,41.26654314,40.87090803,40.89670933,35364900,39.104302406,39.51314906235742,71.64575643021075,1.2415053492605637,1.2066203109511788,0.03488503830938483,39.104302406,44.223995689466946,33.98460912253306,0.022484085044896407,0.022235044065420234,0.025871576458463844,40.16563797,39.80440903,40.93970108,41.49017334,41.85139465,41.83417892,42.19542313,42.28141403,41.30953598,41.17192841
2015-05-11,40.74189377,41.20633667,40.74189377,40.89670807,24609400,39.345554924000005,39.630172367847194,70.94778891864861,1.1846778710402504,1.2022318229689932,-0.017553951928742872,39.345554924000005,44.284364429605425,34.406745418394586,-0.00795816805378502,-0.007990003285744281,0.02605373837549308,41.06872559,40.16563797,39.80440903,40.93970108,41.49017334,41.85139465,41.83417892,42.19542313,42.28141403,41.30953598
