Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,BB_mid,BB_upper,BB_lower,Return,LogReturn,Volatility_20,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Close_lag_6,Close_lag_7,Close_lag_8,Close_lag_9,Close_lag_10
2015-02-02,14.06266689,14.13000011,13.55333328,13.59799957,62238000,13.522466564999998,13.671713642447097,58.08482224189115,-0.15299347075592706,-0.256957345444575,0.10396387468864793,13.522466564999998,14.417178188305613,12.627754941694384,0.03605113847650676,0.03541650408286397,0.024416689847285424,13.57333279,13.68000031,13.2913332,13.73200035,13.77000046,13.41933346,13.44133282,13.10466671,12.79533291,12.87133312
2015-02-03,14.55733299,14.69133282,14.08466721,14.21466732,72393000,13.550033235999999,13.75605834221404,61.88309380575164,-0.065267032408169,-0.21861928283729382,0.15335225042912481,13.550033235999999,14.536719678577409,12.563346793422589,0.03517583854252848,0.03457130459888969,0.023707583536538145,14.06266689,13.57333279,13.68000031,13.2913332,13.73200035,13.77000046,13.41933346,13.44133282,13.10466671,12.79533291
2015-02-04,14.56999969,14.76533318,14.4533329,14.55266666,49581000,13.574266577,13.833576565812702,76.93748513653144,0.005218740455836368,-0.17385167817866778,0.17907041863450415,13.574266577,14.637172615194412,12.511360538805587,0.0008701250434197672,0.0008697467040766259,0.02369221742933719,14.55733299,14.06266689,13.57333279,13.68000031,13.2913332,13.73200035,13.77000046,13.41933346,13.44133282,13.10466671
2015-02-05,14.73266697,15.03199959,14.64266682,14.65866661,52843500,13.6077332975,13.91920422335435,79.34299154256682,0.0733594709851193,-0.12440944834591036,0.19776891933102966,13.6077332975,14.772723419508944,12.442743175491055,0.011164535584145874,0.011102672181652704,0.023769792531684302,14.56999969,14.55733299,14.06266689,13.57333279,13.68000031,13.2913332,13.73200035,13.77000046,13.41933346,13.44133282
2015-02-06,14.49066734,14.89333344,14.4333334,14.80000019,48658500,13.6302000045,13.973629282082507,73.33333145052956,0.10660526406663706,-0.07820650586340089,0.18481176993003795,13.6302000045,14.84659485169018,12.413805157309822,-0.01642605717571588,-0.01656246062959794,0.024132754362093594,14.73266697,14.56999969,14.55733299,14.06266689,13.57333279,13.68000031,13.2913332,13.73200035,13.77000046,13.41933346
2015-02-09,14.49866676,14.52866745,14.13266659,14.35866737,52086000,13.666266679500001,14.023632851407982,75.03429091779414,0.13207579341464282,-0.03615004600779215,0.16822583942243496,13.666266679500001,14.942341930944625,12.390191428055378,0.0005520394480327262,0.0005518871303109834,0.02364745996022786,14.49066734,14.73266697,14.56999969,14.55733299,14.06266689,13.57333279,13.68000031,13.2913332,13.73200035,13.77000046
2015-02-10,14.41933346,14.69999981,14.33333302,14.50333309,80857500,13.713199997,14.06131862365484,70.7229883532599,0.144197616768043,-8.051345262511875e-05,0.1442781302206681,13.713199997,15.02896320356175,12.39743679043825,-0.0054717651845664905,-0.005486790125380895,0.023038591442838388,14.49866676,14.49066734,14.73266697,14.56999969,14.55733299,14.06266689,13.57333279,13.68000031,13.2913332,13.73200035
2015-02-11,14.18666744,14.31599998,13.81866741,14.14733315,146536500,13.7417000295,14.073256606163902,62.146910457128975,0.1334912418253431,0.026633837602968526,0.10685740422237458,13.7417000295,15.073257376309416,12.410142682690585,-0.016135698688530042,-0.01626729661094644,0.023385885051250003,14.41933346,14.49866676,14.49066734,14.73266697,14.56999969,14.55733299,14.06266689,13.57333279,13.68000031,13.2913332
2015-02-12,13.5253334,13.53933334,12.88533306,12.9046669,234744000,13.775666713499998,14.021073443672101,51.42959735599647,0.07082579682094625,0.03547222944656407,0.03535356737438218,13.775666713499998,15.044186311401326,12.50714711559867,-0.04661658862428386,-0.04773813580088302,0.02203687999330742,14.18666744,14.41933346,14.49866676,14.49066734,14.73266697,14.56999969,14.55733299,14.06266689,13.57333279,13.68000031
2015-02-13,13.58466721,13.73266697,13.39400005,13.52666664,92865000,13.815333414,13.97951094522714,47.287278604254084,0.025654988036064807,0.03350878116446422,-0.007853793128399414,13.815333414,15.001173002042394,12.629493825957605,0.004386864873881846,0.004377270631035263,0.0219803305234589,13.5253334,14.18666744,14.41933346,14.49866676,14.49066734,14.73266697,14.56999969,14.55733299,14.06266689,13.57333279
2015-02-17,13.62333298,13.71333313,13.4333334,13.71333313,59694000,13.852933407,13.945589234253127,48.40974640219283,-0.006943162414037474,0.02541839244876388,-0.03236155486280136,13.852933407,14.957657824439433,12.748208989560567,0.002846280251277644,0.002842237265473457,0.021967210582638983,13.58466721,13.5253334,14.18666744,14.41933346,14.49866676,14.49066734,14.73266697,14.56999969,14.55733299,14.06266689
2015-02-18,13.63066673,13.74466705,13.50666714,13.61133289,40704000,13.894700097999998,13.91559661480045,55.68715181473696,-0.031818871029770435,0.013970939753057021,-0.045789810782827456,13.894700097999998,14.888678888170931,12.900721307829064,0.0005383227445709959,0.0005381779008617789,0.021878922225882298,13.62333298,13.58466721,13.5253334,14.18666744,14.41933346,14.49866676,14.49066734,14.73266697,14.56999969,14.55733299
2015-02-19,14.11400032,14.16266727,13.58333302,13.66666698,77311500,13.945166778499999,13.934492205771836,57.050030291900185,-0.012389252412127405,0.008698901320020136,-0.021088153732147542,13.945166778499999,14.870366368246836,13.019967188753162,0.03545927720000841,0.03484507437811861,0.022552052445779538,13.63066673,13.62333298,13.58466721,13.5253334,14.18666744,14.41933346,14.49866676,14.49066734,14.73266697,14.56999969
2015-02-20,14.47399998,14.50666714,13.9873333,14.05200005,89731500,13.9968001365,13.98587389855547,63.51811938401825,0.03169249291408427,0.013297619638832962,0.018394873275251307,13.9968001365,14.918865171108443,13.074735101891555,0.025506564534355958,0.02518669981098598,0.022543019588637275,14.11400032,13.63066673,13.62333298,13.58466721,13.5253334,14.18666744,14.41933346,14.49866676,14.49066734,14.73266697
2015-02-23,13.82266712,14.5466671,13.75533295,14.37733269,127497000,14.016966819500002,13.970330395835902,46.564887408222916,0.013910127994003929,0.013420121309867156,0.0004900066841367727,14.016966819500002,14.902783635673932,13.131150003326072,-0.045000197657869556,-0.04604414547301938,0.025134421225845503,14.47399998,14.11400032,13.63066673,13.62333298,13.58466721,13.5253334,14.18666744,14.41933346,14.49866676,14.49066734
2015-02-24,13.60733318,13.81933308,13.44666672,13.81933308,99054000,14.008833455500001,13.935759232422958,35.220910423400554,-0.017358080510263107,0.007264480945841104,-0.02462256145610421,14.008833455500001,14.90709770038855,13.110569210611454,-0.015578320604164309,-0.01570093775382115,0.024731103261991485,13.82266712,14.47399998,14.11400032,13.63066673,13.62333298,13.58466721,13.5253334,14.18666744,14.41933346,14.49866676
2015-02-25,13.58399963,13.80933285,13.50533295,13.66266727,58642500,14.0014334195,13.902258317906487,34.711596946415526,-0.043519517594686974,-0.0028923187622645124,-0.04062719883242246,14.0014334195,14.91165902544345,13.091207813556549,-0.0017147775902405238,-0.0017162495042432877,0.02472737710313677,13.60733318,13.82266712,14.47399998,14.11400032,13.63066673,13.62333298,13.58466721,13.5253334,14.18666744,14.41933346
2015-02-26,13.81266689,14.07266712,13.48133278,13.60000038,97093500,14.027500104000001,13.893725800963011,36.021068193295555,-0.04527915818681727,-0.011369686647175064,-0.0339094715396422,14.027500104000001,14.880140170623527,13.174860037376476,0.016833573780066446,0.01669345940785087,0.023801924987565358,13.58399963,13.60733318,13.82266712,14.47399998,14.11400032,13.63066673,13.62333298,13.58466721,13.5253334,14.18666744
2015-02-27,13.55599976,13.90333271,13.52000046,13.79333305,58231500,14.021300076500001,13.86156141610939,35.86122383210825,-0.06661666294490409,-0.022419081906720872,-0.04419758103818322,14.021300076500001,14.8862934511017,13.156306701898302,-0.018582011138328247,-0.01875682569844766,0.023345274325624183,13.81266689,13.58399963,13.60733318,13.82266712,14.47399998,14.11400032,13.63066673,13.62333298,13.58466721,13.5253334
2015-03-02,13.15533257,13.55599976,13.05533314,13.51333332,118831500,14.0004000655,13.794301526003734,31.837026626490072,-0.11453697199531732,-0.04084265992444017,-0.07369431207087715,14.0004000655,14.928839971368312,13.071960159631686,-0.02955644711519234,-0.030002040985973248,0.024223852594472104,13.55599976,13.81266689,13.58399963,13.60733318,13.82266712,14.47399998,14.11400032,13.63066673,13.62333298,13.58466721
2015-03-03,13.3039999,13.34933281,13.02133274,13.12066746,66484500,13.962466716,13.747606133050997,35.19731728726394,-0.13891660692660324,-0.060457449324872785,-0.07845915760173044,13.962466716,14.940845652633767,12.984087779366233,0.011300917647572684,0.011237539319596253,0.022845242084475886,13.15533257,13.55599976,13.81266689,13.58399963,13.60733318,13.82266712,14.47399998,14.11400032,13.63066673,13.62333298
2015-03-04,13.49600029,13.50133324,13.14733315,13.28333282,63330000,13.909400081000001,13.723643671808045,40.7334550689938,-0.14111809484226434,-0.0765895784283511,-0.06452851641391324,13.909400081000001,14.866833499871744,12.951966662128259,0.014431779272638057,0.014328632357424964,0.021513251104597786,13.3039999,13.15533257,13.55599976,13.81266689,13.58399963,13.60733318,13.82266712,14.47399998,14.11400032,13.63066673
2015-03-05,13.37533283,13.74600029,13.34333324,13.5233326,73155000,13.849666738,13.69047121068347,47.64594481684358,-0.15086061813980933,-0.09144378637064275,-0.05941683176916658,13.849666738,14.782314198876797,12.917019277123202,-0.008940979357373702,-0.00898118977307729,0.021513838507431906,13.49600029,13.3039999,13.15533257,13.55599976,13.81266689,13.58399963,13.60733318,13.82266712,14.47399998,14.11400032
2015-03-06,12.92533302,13.38333321,12.81000042,13.2806673,100686000,13.7593000405,13.617600906808853,40.78284763276534,-0.19267186063059327,-0.11168940122263286,-0.08098245940796041,13.7593000405,14.681891267996967,12.836708813003032,-0.03364400839362136,-0.03422299132527199,0.02218523772711283,13.37533283,13.49600029,13.3039999,13.15533257,13.55599976,13.81266689,13.58399963,13.60733318,13.82266712,14.47399998
2015-03-09,12.72533321,12.9659996,12.55000019,12.95933342,101050500,13.671033334,13.532623030922297,37.98824406202504,-0.23918866667744076,-0.13718925431359447,-0.1019994123638463,13.671033334,14.635829278858958,12.706237389141043,-0.015473474431222045,-0.01559443807772302,0.022163275129034845,12.92533302,13.37533283,13.49600029,13.3039999,13.15533257,13.55599976,13.81266689,13.58399963,13.60733318,13.82266712
2015-03-10,12.68799973,12.89999962,12.50666714,12.56400013,83695500,13.580499982500001,13.452182716548744,37.491160637097714,-0.2758858303132641,-0.1649285695135284,-0.11095726079973567,13.580499982500001,14.558026452338048,12.602973512661954,-0.002933791939582653,-0.002938103942900539,0.02211856198566111,12.72533321,12.92533302,13.37533283,13.49600029,13.3039999,13.15533257,13.55599976,13.81266689,13.58399963,13.60733318
2015-03-11,12.91600037,13.07866669,12.73400021,12.74333286,74623500,13.505333328,13.401117731163149,32.94744772403945,-0.28330508603576554,-0.18860387281797583,-0.09470121321778971,13.505333328,14.441598934649504,12.569067721350498,0.017969786006608146,0.017810237930125962,0.022787496012020434,12.68799973,12.72533321,12.92533302,13.37533283,13.49600029,13.3039999,13.15533257,13.55599976,13.81266689,13.58399963
2015-03-12,12.73799992,12.96333313,12.64999962,12.91666698,62239500,13.432899952,13.337963653909515,23.939186673869614,-0.3000888113336124,-0.21090086052110316,-0.08918795081250927,13.432899952,14.37137246424171,12.494427439758288,-0.01378139090282493,-0.013877235873915074,0.022734291192345074,12.91600037,12.68799973,12.72533321,12.92533302,13.37533283,13.49600029,13.3039999,13.15533257,13.55599976,13.81266689
2015-03-13,12.57866669,12.78333282,12.48799992,12.59666729,81514500,13.3855666165,13.265649657346705,28.08833541499358,-0.32252898128111696,-0.23322648467310592,-0.08930249660801104,13.3855666165,14.39706183570091,12.37407139729909,-0.012508496702832383,-0.012587386499909734,0.02054067210288996,12.73799992,12.91600037,12.68799973,12.72533321,12.92533302,13.37533283,13.49600029,13.3039999,13.15533257,13.55599976
