Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Date,,,,,
2015-02-23,2109.65991211,2110.05004883,2103.00000000,2109.83007812,3093680000
2015-02-24,2115.47998047,2117.93994141,2105.87011719,2109.10009766,3199840000
2015-02-25,2113.86010742,2119.59008789,2109.88989258,2115.30004883,3312340000
2015-02-26,2110.73999023,2113.90991211,2103.76000977,2113.90991211,3408690000
2015-02-27,2104.50000000,2112.73999023,2103.75000000,2110.87988281,3547380000
2015-03-02,2117.38989258,2117.52001953,2104.50000000,2105.22998047,3409490000
2015-03-03,2107.78002930,2115.76000977,2098.26000977,2115.76000977,3262300000
2015-03-04,2098.53002930,2107.71997070,2094.48999023,2107.71997070,3421110000
2015-03-05,2101.04003906,2104.25000000,2095.21997070,2098.54003906,3103030000
2015-03-06,2071.26000977,2100.90991211,2067.27001953,2100.90991211,3853570000
2015-03-09,2079.42993164,2083.48999023,2072.20996094,2072.25000000,3349090000
2015-03-10,2044.16003418,2076.13989258,2044.16003418,2076.13989258,3668900000
2015-03-11,2040.23999023,2050.08007812,2039.68994141,2044.68994141,3406570000
2015-03-12,2065.94995117,2066.40991211,2041.09997559,2041.09997559,3405860000
2015-03-13,2053.39990234,2064.56005859,2041.17004395,2064.56005859,3498560000
2015-03-16,2081.18994141,2081.40991211,2055.35009766,2055.35009766,3295600000
2015-03-17,2074.28002930,2080.59008789,2065.08007812,2080.59008789,3221840000
2015-03-18,2099.50000000,2106.85009766,2061.22998047,2072.84008789,4128210000
2015-03-19,2089.27001953,2098.68994141,2085.56005859,2098.68994141,3305220000
2015-03-20,2108.10009766,2113.91992188,2090.32006836,2090.32006836,5554120000
2015-03-23,2104.41992188,2114.86010742,2104.41992188,2107.98999023,3267960000
2015-03-24,2091.50000000,2107.62988281,2091.50000000,2103.93994141,3189820000
2015-03-25,2061.05004883,2097.42993164,2061.05004883,2093.10009766,3521140000
2015-03-26,2056.14990234,2067.14990234,2045.50000000,2059.93994141,3510670000
2015-03-27,2061.02001953,2062.83007812,2052.95996094,2055.78002930,3008550000
2015-03-30,2086.23999023,2088.96997070,2064.11010742,2064.11010742,2917690000
2015-03-31,2067.88989258,2084.05004883,2067.04003906,2084.05004883,3376550000
2015-04-01,2059.68994141,2067.62988281,2048.37988281,2067.62988281,3543270000
2015-04-02,2066.95996094,2072.16992188,2057.32006836,2060.03002930,3095960000
2015-04-06,2080.62011719,2086.98999023,2056.52001953,2064.87011719,3302970000
2015-04-07,2076.33007812,2089.81005859,2076.10009766,2080.79003906,3065510000
2015-04-08,2081.89990234,2086.68994141,2073.30004883,2076.93994141,3265330000
2015-04-09,2091.17993164,2093.31005859,2074.29003906,2081.29003906,3172360000
2015-04-10,2102.06005859,2102.61010742,2091.51000977,2091.51000977,3156200000
2015-04-13,2092.42993164,2107.64990234,2092.33007812,2102.03002930,2908420000
2015-04-14,2095.84008789,2098.62011719,2083.23999023,2092.28002930,3301270000
2015-04-15,2106.62988281,2111.90991211,2097.82006836,2097.82006836,4013760000
2015-04-16,2104.98999023,2111.30004883,2100.02001953,2105.95996094,3434120000
2015-04-17,2081.17993164,2102.58007812,2072.37011719,2102.58007812,3627600000
2015-04-20,2100.39990234,2103.93994141,2084.11010742,2084.11010742,3000160000
2015-04-21,2097.29003906,2109.63989258,2094.37988281,2102.82006836,3243410000
2015-04-22,2107.95996094,2109.97998047,2091.05004883,2098.27001953,3348480000
2015-04-23,2112.92993164,2120.48999023,2103.18994141,2107.20996094,3636670000
2015-04-24,2117.68994141,2120.91992188,2112.80004883,2112.80004883,3375780000
2015-04-27,2108.91992188,2125.91992188,2107.04003906,2119.29003906,3438750000
2015-04-28,2114.76000977,2116.04003906,2094.88989258,2108.35009766,3546270000
2015-04-29,2106.85009766,2113.64990234,2097.40991211,2112.48999023,4074970000
2015-04-30,2085.51000977,2105.52001953,2077.59008789,2105.52001953,4509680000
2015-05-01,2108.29003906,2108.40991211,2087.37988281,2087.37988281,3379390000
2015-05-04,2114.48999023,2120.94995117,2110.22998047,2110.22998047,3091580000
2015-05-05,2089.45996094,2115.23999023,2088.45996094,2112.62988281,3793950000
2015-05-06,2080.14990234,2098.41992188,2067.92993164,2091.26000977,3792210000
2015-05-07,2088.00000000,2092.89990234,2074.98999023,2079.95996094,3676640000
2015-05-08,2116.10009766,2117.65991211,2092.12988281,2092.12988281,3399440000
2015-05-11,2105.33007812,2117.68994141,2104.58007812,2115.56005859,2992670000
2015-05-12,2099.12011719,2105.06005859,2085.57006836,2102.87011719,3139520000
2015-05-13,2098.47998047,2110.18994141,2096.04003906,2099.62011719,3374260000
2015-05-14,2121.10009766,2121.44995117,2100.42993164,2100.42993164,3225740000
2015-05-15,2122.72998047,2123.88989258,2116.81005859,2122.07006836,3092080000
2015-05-18,2129.19995117,2131.78002930,2120.01000977,2121.30004883,2888190000
2015-05-19,2127.83007812,2133.02001953,2124.50000000,2129.44995117,3296030000
2015-05-20,2125.85009766,2134.71997070,2122.59008789,2127.79003906,3025880000
2015-05-21,2130.82006836,2134.28002930,2122.94995117,2125.55004883,3070460000
2015-05-22,2126.06005859,2132.14990234,2126.06005859,2130.36010742,2571860000
2015-05-26,2104.19995117,2125.34008789,2099.17993164,2125.34008789,3342130000
2015-05-27,2123.47998047,2126.21997070,2105.12988281,2105.12988281,3127960000
2015-05-28,2120.79003906,2122.27001953,2112.86010742,2122.27001953,2980350000
2015-05-29,2107.38989258,2120.65991211,2104.88989258,2120.65991211,3927390000
2015-06-01,2111.72998047,2119.14990234,2102.54003906,2108.63989258,3011710000
2015-06-02,2109.60009766,2117.59008789,2099.13989258,2110.40991211,3049350000
2015-06-03,2114.07006836,2121.91992188,2109.61010742,2110.63989258,3099980000
2015-06-04,2095.84008789,2112.88989258,2093.22998047,2112.35009766,3200050000
2015-06-05,2092.83007812,2100.98999023,2085.66992188,2095.09008789,3243690000
2015-06-08,2079.28002930,2093.01000977,2079.11010742,2092.34008789,2917150000
2015-06-09,2080.14990234,2085.62011719,2072.13989258,2079.07006836,3034580000
2015-06-10,2105.19995117,2108.50000000,2081.12011719,2081.12011719,3414320000
2015-06-11,2108.86010742,2115.02001953,2106.23999023,2106.23999023,3128600000
2015-06-12,2094.11010742,2107.42993164,2091.33007812,2107.42993164,2719400000
2015-06-15,2084.42993164,2091.34008789,2072.48999023,2091.34008789,3061570000
2015-06-16,2096.29003906,2097.39990234,2082.10009766,2084.26000977,2919900000
2015-06-17,2100.43994141,2106.79003906,2088.86010742,2097.39990234,3222240000
2015-06-18,2121.23999023,2126.64990234,2101.58007812,2101.58007812,3520360000
2015-06-19,2109.98999023,2121.63989258,2109.44995117,2121.06005859,4449810000
2015-06-22,2122.85009766,2129.87011719,2112.50000000,2112.50000000,3030020000
2015-06-23,2124.19995117,2128.03002930,2119.88989258,2123.15991211,3091190000
2015-06-24,2108.58007812,2125.10009766,2108.58007812,2123.64990234,3102480000
2015-06-25,2102.31005859,2116.04003906,2101.78002930,2109.95996094,3214610000
2015-06-26,2101.48999023,2108.91992188,2095.37988281,2102.62011719,5025470000
2015-06-29,2057.63989258,2098.62988281,2056.63989258,2098.62988281,3678960000
2015-06-30,2063.11010742,2074.28002930,2056.32006836,2061.18994141,4078540000
2015-07-01,2077.41992188,2082.78002930,2067.00000000,2067.00000000,3727260000
2015-07-02,2076.78002930,2085.06005859,2071.02001953,2078.03002930,2996540000
2015-07-06,2068.76000977,2078.61010742,2058.39990234,2073.94995117,3486360000
2015-07-07,2081.34008789,2083.73999023,2044.02001953,2069.52001953,4458660000
2015-07-08,2046.68005371,2077.65991211,2044.66003418,2077.65991211,3608780000
2015-07-09,2051.31005859,2074.28002930,2049.72998047,2049.72998047,3446810000
2015-07-10,2076.62011719,2081.31005859,2052.73999023,2052.73999023,3065070000
2015-07-13,2099.60009766,2100.66992188,2080.03002930,2080.03002930,3096730000
2015-07-14,2108.94995117,2111.97998047,2098.17993164,2099.71997070,3002120000
2015-07-15,2107.39990234,2114.13989258,2102.48999023,2109.01000977,3261810000
2015-07-16,2124.29003906,2124.41992188,2110.55004883,2110.55004883,3227080000
2015-07-17,2126.63989258,2128.90991211,2119.87988281,2126.80004883,3362750000
2015-07-20,2128.28002930,2132.82006836,2123.65991211,2126.85009766,3245870000
